1 25 49
123976522609 154320908569 184665294529
743707441 154327194025 307910680609
16690314481 154327194025 291964073569
2365946881 154330336801 306294726721
97508181169 154336622449 211165063729
13354344721 154358623225 295362901729
69227398321 154358623225 239489848129
44181097249 154364909449 264548721649
19793394721 154386912241 288980429761
24598471921 154386912241 284175352561
27798559441 154386912241 280975265041
33357734881 154386912241 275416089601
107794679041 154393199041 200991719041
49280892049 154396342489 259511792929
77630776129 154396342489 231161908849
39337565569 154415203849 269492842129
100468079089 154421491225 208374903361
122129979841 154421491225 186713002609
1435576321 154424634961 307413693601
87592913521 154434066361 221275219201
21585780241 154440354121 287294928001
31184381281 154440354121 277696326961
174847729 154459218169 308743588609
117856949809 154462362289 191067774769
61237936369 154478083369 247718230369
73675873489 154478083369 235280293249
25666282849 154506383329 283346483809
54632985169 154509527929 254386070689
95806963729 154525251409 213243539089
14208878401 154528396201 294847914001
120291742561 154528396201 188765049841
45488784961 154534685881 263580586801
6058909921 154544120641 303029331361
1044000721 154547265625 308050530529
41988517921 154547265625 267106013329
79731122689 154547265625 229363408561
99250831681 154547265625 209843699569
34492129 154553555689 309072619249
152581640689 154553555689 156525470689
7342261969 154556700769 301771139569
4897620289 154562991025 304228361761
49116754129 154562991025 260009227921
68171643409 154562991025 240954338641
150619281409 154562991025 158506700641
21369469489 154572426649 287775383809
62180908321 154575571921 246970235521
86435412001 154591298761 222747185521
8747299729 154600735249 300454170769
16025787649 154600735249 293175682849
38617359169 154600735249 270584111329
146714279089 154600735249 162487191409
3858770161 154613317681 305367865201
6272798401 154629046441 302985294481
144771879121 154629046441 164486213761
1080634129 154632192289 308183750449
52871023969 154632192289 256393360609
7182732001 154638484081 302094236161
43306858609 154641630025 265976401441
118461937489 154641630025 190821322561
58262689 154651068049 309243873409
4636111921 154657360225 304678608529
48364366561 154657360225 260950353889
10273646881 154676237521 299078828161
98038498321 154676237521 211313976721
714439441 154685676601 308656913761
2942737009 154695115969 306447494929
3909625729 154695115969 305480606209
35376719569 154695115969 274013512369
85985592289 154695115969 223404639649
9185113921 154704555625 300223997329
140907892129 154704555625 168501219121
16129254001 154707702241 293286150481
104277972241 154707702241 205137432241
23926211761 154732876321 285539540881
56750197729 154742317129 252734436529
17451202609 154745464129 292039725649
72146497201 154751758225 237357019249
85283273089 154751758225 224220243361
138986550481 154751758225 170516965969
154053895009 154751758225 155449621441
53675159041 154754905321 255834651601
152661336961 154754905321 156848473681
10277296129 154761199609 299245103089
30435244849 154761199609 279087154369
116640691729 154761199609 192881707489
151271989969 154761199609 158250409249
75426580321 154764346801 234102113281
67121928241 154770641281 242419354321
149885896801 154770641281 159655385761
23004698929 154773788569 286542878209
11920927489 154783230625 297645533761
148503100321 154783230625 161063360929
131583841 154798968025 309466352209
20952852001 154798968025 288645084049
78153234481 154798968025 231444701569
147123643489 154798968025 162474292561
2149898689 154808410849 307466923009
96831125329 154808410849 212785696369
2641034881 154817853961 306994673041
145747569361 154817853961 163888138561
112739478289 154821001729 196902525169
623850529 154830445225 309037039921
32268014689 154830445225 277392875761
447026449 154839889009 309232751569
144374921089 154839889009 165304856929
33967595809 154855629289 275743662769
4157521 154858777441 309713397361
135165787201 154865073841 174564360481
143005741921 154865073841 166724405761
102533803681 154874518681 207215233681
114828132769 154887112249 194946091729
60752883361 154893409225 249033935089
141640075201 154893409225 168146743249
2099197489 154902854929 307706512369
18936236881 154906003561 290875770241
84136543969 154915449649 225694355329
12642978481 154921747201 297200515921
13688766001 154921747201 296154728401
42439708081 154921747201 267403786321
44238288241 154921747201 265605206161
84360621601 154924896025 225489170449
140277964369 154924896025 169571827681
95628759121 154943789641 214258820161
40780975249 154950087769 269119200289
1480633441 154953236881 308425840321
74333114881 154953236881 235573358881
138919452961 154959535201 170999617441
66078301249 154981580329 243884859409
5714301649 154987879225 304261456801
51536718289 154987879225 258439040161
6963735601 154991028721 303018321841
24698951281 154991028721 285283106161
137564584609 154997327809 172430071009
29292664801 155006776681 280720888561
241895809 155009926369 309777956929
4587217441 155016225841 305445234241
37453473841 155019375625 272585277409
113024388481 155019375625 197014362769
8335142209 155025675289 301716208369
13916213089 155025675289 296135137489
136213403041 155038275001 173863146961
100799265121 155047725121 209296185121
26384479489 155057175529 283729871569
76586688049 155057175529 233527663009
3582860449 155076077209 306569293969
12666481 155082378025 310152089569
20480758321 155082378025 289683997729
23262045361 155082378025 286902710689
55375031761 155082378025 254789724289
82995271921 155082378025 227169484129
94431446209 155082378025 215733309841
129491302801 155082378025 180673453249
134865952081 155082378025 175298803969
29693837761 155085528481 280477219201
64877693521 155085528481 245293363441
9828144769 155091829489 300355514209
15576787249 155091829489 294606871729
1201107649 155120185609 309039263569
108948185329 155123336449 201298487569
935319889 155129638225 309323956561
34257197569 155129638225 276002078881
90764215441 155129638225 219495061009
133522275649 155129638225 176737000801
111229587121 155157997801 199086408481
20328200929 155161149025 289994097121
82746549649 155161149025 227575748401
2701608529 155167451569 307633294609
33188459329 155167451569 277146443809
58243547569 155167451569 252091355569
127615416289 155167451569 182719486849
132182417761 155180057041 178177696321
11442366961 155189511481 298936656001
46551946081 155189511481 263827076881
99181681 155195814601 310292447521
65040810961 155195814601 245350818241
41579695921 155205269521 268830843121
59337549649 155217876529 251098203409
26452094881 155224180225 283996265569
93239233201 155224180225 217209127249
99074487121 155227332121 211380177121
130846422529 155233636009 179620849489
845123041 155252548441 309659973841
81859504321 155252548441 228645592561
6655785889 155255700625 303855615361
51779457601 155255700625 258731943649
4965034369 155271462025 305577889681
7592856769 155271462025 302950067281
22084634881 155274614401 288464593921
16642806049 155280919249 293919032449
31193564689 155280919249 279368273809
1943839921 155290376761 308636913601
129514334161 155290376761 181066419361
17584616449 155293529329 293002442209
4211620609 155302987225 306394353841
8590879969 155302987225 302015094481
36866688049 155302987225 273739286401
109443857329 155302987225 201162117121
83923921 155321903881 310559883841
75031618561 155321903881 235612189201
514337041 155337668641 310161000241
72163688689 155340821689 238517954689
106443630049 155340821689 204238013329
3519692929 155350281025 307180869121
9649722289 155350281025 301050839761
50215879921 155350281025 260484682129
128186196961 155350281025 182514365089
123887808529 155356587409 186825366289
39587867089 155359740649 271131614209
92052166801 155369200561 218686234321
63422881921 155394428401 247365974881
57258268369 155403889369 253549510369
81143510449 155403889369 229664268289
2889385009 155413350625 307937316241
28960211329 155413350625 281866489921
64009506001 155413350625 246817195249
126862055329 155413350625 183964645921
80729288641 155425966081 230122643521
18095899441 155432274001 292768648561
5379195649 155435428009 305491660369
22606024609 155435428009 288264831409
1309933249 155444890225 309579847201
36304348369 155444890225 274585432081
105198381649 155454352729 205710323809
107667328129 155454352729 203241377329
45656150929 155460661225 265265171521
122036339569 155460661225 188884982881
4286451841 155473278601 306660105361
28263998161 155473278601 282682559041
15032966881 155479587481 295926208081
125541953761 155479587481 185417221201
23747734609 155482741969 287217749329
32416922209 155482741969 278548561729
11949331969 155492205625 299035079281
40726872481 155492205625 270257538769
9391741921 155511133801 301630525681
50841681361 155511133801 260180586241
90870293809 155517443449 220164593089
19711879201 155526908161 291341937121
71087824129 155539528225 239991232321
154548838129 155539528225 156530218321
152573828449 155545838449 158517848449
57935045809 155548993609 253162941409
124225936849 155548993609 186872050369
150605310241 155558459281 160511608321
319944769 155564769889 310809595009
87454458529 155564769889 223675081249
218064289 155577391489 310936718689
148643404849 155577391489 162511378129
1814163649 155586858025 309359552401
13189833409 155586858025 297983882641
73488161569 155593169209 237698176849
79604672449 155602636225 231600600001
146688234001 155602636225 164517038449
36057832321 155605791961 275153751601
95654736961 155605791961 215556846961
67629643249 155612103529 243594563809
105900128929 155612103529 205324078129
1540081 155615259361 311228978641
122914049281 155621571121 188329092961
800267521 155631039001 310461810481
62984435089 155634195025 248283954961
144739919809 155634195025 166528470241
2470388209 155643663289 308816938369
56279496289 155643663289 255007830289
79551638401 155653131841 231754625281
89693661121 155668913401 221644165681
17008593889 155672069809 294335545729
142798584769 155672069809 168545554849
102722173009 155691008929 208659844849
1369518049 155697322225 310025126401
14490622129 155697322225 296904022321
45280009681 155697322225 266114634769
121606335841 155697322225 189788308609
61980583681 155709949201 249439314721
41779768801 155716262881 269652756961
140864351761 155716262881 170568174001
12674931889 155719419769 298763907649
48908649409 155719419769 262530190129
44767365889 155735204689 266703043489
30134529649 155738361769 281342193889
151019521 155744676025 311338332529
28234416961 155744676025 283254935089
138937344049 155766776929 172596209809
1747825249 155776249225 309804673201
38409336289 155776249225 273143162161
104142389521 155776249225 207410108929
120302841409 155776249225 191249657041
21181018369 155782564249 290384110129
39881288209 155782564249 271683840289
52664283169 155782564249 258900845329
78485703409 155782564249 233079425089
21958201489 155792037025 289625872561
85815601249 155792037025 225768472801
31653035569 155801510089 279949984609
93960027841 155804667841 217649307841
116532794161 155810983441 195089172721
101491304929 155814141289 210136977649
987027889 155823615025 310660202161
15851565409 155823615025 295795664641
88522315729 155823615025 223124914321
137017685281 155823615025 174629544769
46881409 155848879729 311650878049
415222129 155848879729 311282537329
61965647041 155858354521 249751062001
119003610961 155858354521 192713098081
14497845649 155870988025 297244130401
71956453009 155870988025 239785523041
35170126369 155877304969 276584483569
6147657649 155880463489 305613269329
5053645921 155886780625 306719915329
7050792961 155886780625 304722768289
56545510849 155886780625 255228050401
135105499489 155886780625 176668061761
5305811281 155889939241 306474067201
19103939089 155896256569 292688574049
8015083729 155908891609 303802699489
77971068289 155908891609 233846714929
4525387441 155915209321 307305031201
3995377681 155934163225 307872948769
8964491761 155934163225 302903834689
117708689569 155943640609 194178591649
9040396561 155946799801 302853203041
27251076241 155946799801 284642523361
68954033281 155946799801 242939566321
102394240081 155946799801 209499359521
3806519809 155956277569 308106035329
133200911089 155956277569 178711644049
666827329 155965755625 311264683921
77372429281 155965755625 234559081969
22812779521 155981553025 289150326529
87356304721 155981553025 224606801329
10126598161 156000510961 301874423761
92275605361 156009990361 219744375361
3060413041 156013150225 308965887409
3149342161 156013150225 308876958289
10512195841 156013150225 301514104609
43885641121 156013150225 268140659329
32063557969 156019470049 279975382129
48986526241 156032110081 263077693921
60550937041 156032110081 251513283121
116418122401 156032110081 195646097761
131304044881 156032110081 180760175281
11273555329 156070033249 300866511169
99044272369 156070033249 213095794129
27516506161 156079514761 284642523361
2553988369 156085835929 309617683489
60953190769 156085835929 251218481089
24323209681 156088996561 287854783441
44029048561 156088996561 268148944561
47615167681 156095317921 264575468161
155176849 156098478649 312041780449
129415026049 156114282769 182813539489
12181316161 156123765625 300066215089
18753385249 156123765625 293494146001
100655811169 156123765625 211591720081
115131954721 156123765625 197115576529
54341670769 156133248769 257924826769
675532081 156136409881 311597287681
51328980481 156142732201 260956483921
86195675281 156142732201 226089789121
1168561 156152215921 312303263281
21318628081 156152215921 290985803761
76264897921 156152215921 236039533921
155449621441 156152215921 156854810401
12481134961 156155377225 299829619489
67896203761 156155377225 244414550689
70436629201 156155377225 241874125249
154047615121 156155377225 158263139329
152648834209 156161699929 159674565649
2020592401 156174345721 310328099041
149861120161 156183830401 162506540641
37245526081 156199638841 275153751601
148472273041 156199638841 163927004641
29091054721 156202800625 283314546529
127533980161 156202800625 184871621089
64679171041 156218610025 247758049009
111108222241 156218610025 201328997809
113850231889 156218610025 198586988161
147086823361 156218610025 165350396689
34462580881 156221772001 277980963121
90601602001 156221772001 221841942001
55169084161 156231258121 257293432081
145704814369 156240744529 166776674689
13749204049 156256555849 298763907649
1561909441 156266043025 310970176609
13971476401 156266043025 298560609649
82570597201 156266043025 229961488849
144326289409 156266043025 168205796641
18504432961 156269205481 294033978001
1549288321 156278693041 311008097761
43011026881 156294506281 269577985681
142951291921 156294506281 169637720641
213832129 156297669025 312381505921
20293996849 156297669025 292301341201
48069247009 156297669025 264526091041
125661033169 156297669025 186934304881
85040474689 156307157449 227573840209
98927233729 156307157449 213687081169
5884577521 156316646161 306748714801
34050951841 156316646161 278582340481
59947115281 156316646161 252686177041
112572999361 156316646161 200060292961
7154283889 156322972129 305491660369
4737706561 156341950801 307946195041
75163157281 156341950801 237520744321
8546447809 156360930625 304175413441
140212053601 156360930625 172509807649
326561041 156364094041 312401627041
15077629681 156373584481 297669539281
38212039441 156373584481 274535129521
20511841 156379911601 312739311361
53382716209 156383075209 259383434209
1140210289 156398893729 311657577169
3714049249 156398893729 309083738209
123796311409 156398893729 189001476049
138847900129 156398893729 173949887329
26806530529 156417877009 286029223489
111300302689 156417877009 201535451329
26254044961 156427369081 286600693201
10060691809 156430533169 302800374529
999128881 156440025625 311880922369
23652286849 156440025625 289227764401
74844374929 156440025625 238035676321
137487448849 156440025625 175392602401
68928826849 156446354089 243963881329
30148418689 156449518369 282750618049
30989729521 156474833761 281959938001
83890750321 156474833761 229058917201
46335576049 156477998329 266620420609
95411178769 156477998329 217544817889
136130743681 156484327561 176837911441
81306289 156487492225 312893678161
2813984209 156487492225 310161000241
21894233089 156487492225 291080751361
42792300769 156487492225 270182683681
97208639089 156496986409 215785333729
16466279041 156506480881 296546682721
121939941601 156506480881 191073020161
5658499729 156512810689 307367121649
80964718849 156512810689 232060902529
20687356561 156515975641 292344594721
107537429041 156522305641 205507182241
110032187521 156522305641 203012423761
63222576481 156531800881 249841025281
134777828641 156531800881 178285773121
793492561 156534966025 312276439489
33676287121 156534966025 279393644929
74067255409 156534966025 239002676641
154544120641 156534966025 158525811409
152562891649 156544461649 160526031649
8449470241 156550792225 304652114209
58947469681 156550792225 254154114769
150588235249 156560288329 162532341409
42143573521 156579281401 271014989281
53805905521 156582447025 259358988529
65798919169 156582447025 247365974881
133428747841 156582447025 179736146209
148620273169 156582447025 164544620881
2037890449 156607773169 311177655889
146659127521 156610939081 166562750641
3420963121 156617271001 309813578881
94210321969 156620437009 219030552049
120092050849 156620437009 193148823169
36096580081 156629935225 277163290369
108768699601 156629935225 204491170849
561168721 156645766225 312730363729
17913413281 156645766225 295378119169
82746549649 156645766225 230544982801
144704920801 156645766225 168586611649
10615799089 156655265209 302694731329
17915019409 156655265209 295395511009
13453912081 156664764481 299875616881
87285384481 156664764481 226044144481
28063285441 156674264041 285285242641
37388476321 156674264041 275960051761
2798727409 156683763889 310568800369
105766097089 156683763889 207601430689
509269489 156686930569 312864591649
142757775889 156686930569 170616085249
11607649 156693264025 313374920401
23553961729 156693264025 289832566321
95500158961 156693264025 217886369089
130742265889 156693264025 182644262161
57730153441 156696430801 255662708161
73298523169 156715432129 240132341089
11790267889 156731267449 301672267009
72977240449 156731267449 240485294449
140817816049 156734434609 172651053169
107509884769 156740769025 205971653281
118252766641 156740769025 195228771409
67433183041 156743936281 246054689521
129404953441 156753438241 184101923041
1386147361 156759773041 312133398721
26104541761 156759773041 287415004321
6779381569 156762940489 306746499409
32946969169 156762940489 280578911809
29407791169 156778778209 284149765249
57954303169 156788281225 255622259281
138885164929 156788281225 174691397521
4431431761 156800952361 309170472961
64759561441 156800952361 248842343281
128071652641 156816792001 185561931361
19423718161 156819960025 294216201889
81607920241 156819960025 232031999809
46255535041 156838968841 267422402641
136959946561 156848473681 176737000801
287675521 156854810401 313421945281
106255788961 156854810401 207453831841
1740474961 156864315721 311988156481
3442520929 156867484225 310292447521
41283331489 156867484225 272451636961
45070016209 156867484225 268664952241
116422216849 156867484225 197312751601
248409121 156883327225 313518245329
20064439201 156883327225 293702215249
48699221041 156883327225 265067433409
126742408081 156883327225 187024246369
41569908769 156892833409 272215758049
51484971409 156892833409 262300695409
85643437201 156896002201 228148567201
93801925441 156896002201 219990078961
4870849 156915015625 313825160401
135042285361 156915015625 178787745889
14321148241 156930861025 299540573809
71893160641 156930861025 241968561409
52456115089 156940368649 261424622209
859134721 156943537921 313027941121
11220953041 156943537921 302666122801
125417264449 156953045929 188488827409
38200311601 156959384761 275718457921
105006458209 156972062809 208937667409
1304726641 156978402025 312652077409
36572355121 156978402025 277384448929
133132306129 156987911089 180843516049
71764516321 156997420441 242230324561
80474909761 156997420441 233519931121
20992242769 157000590289 293008937809
114600529729 157000590289 199400650849
17330932609 157025950225 296720967841
77786883409 157025950225 236265017041
102252213361 157025950225 211799687089
124096266529 157025950225 189955633921
56967665041 157029120361 257090575681
128845201 157038630961 313948416721
56339294881 157038630961 257737967041
65949835249 157048141849 248146448449
15677293681 157054482601 298431671521
12945205729 157067164489 301189123249
34962642289 157067164489 279171686689
90638929969 157067164489 223495399009
131230134049 157067164489 182904194929
103761938641 157092529801 210423120961
1836722449 157095700609 312354678769
25410591649 157105213225 288799834801
92114071009 157105213225 222096355441
28675019569 157111555129 285548090689
45359202529 157114726129 268870249729
70815064321 157133752801 243452441281
84012442801 157133752801 230255062801
6023156881 157140095281 308257033681
112787833921 157140095281 201492356641
6919411489 157143266569 307367121649
5188464961 157152780625 309117096289
22335003601 157152780625 291970557649
27051367729 157152780625 287254193521
129335894689 157152780625 184969666561
457232689 157159123489 313861014289
40430351329 157159123489 273887895649
7877095009 157162294969 306447494929
32126619121 157171809601 282217000081
60347361649 157178152849 254008944049
79347565969 157178152849 235008739729
4415469601 157181324521 309947179441
121466887441 157181324521 192895761601
8896073761 157197183361 305498292961
22620460801 157197183361 291773905921
6413927569 157206699049 307999470529
100509923089 157206699049 213903475009
31858323121 157216215025 282574106929
102522276481 157216215025 211910153569
5212695601 157219387081 309226078561
32913169 157238420089 314443927009
127449714001 157244764681 187039815361
9976214161 157247937025 304519659889
62699659201 157247937025 251796214849
620657569 157254281809 313887906049
19449928369 157254281809 295058635249
4134875809 157263799225 310392722641
43818630241 157263799225 270708968209
47405046529 157263799225 267122551921
120158596321 157263799225 194369002129
55987604689 157273316929 258559029169
9185113921 157276489561 305367865201
3055104529 157286007649 311516910769
35763726769 157286007649 278808288529
70242491089 157286007649 244329524209
110984258449 157286007649 203587756849
76215197041 157292353201 238369509361
40362015409 157305044689 274248073969
51119853409 157305044689 263490235969
11117382721 157314563641 303511744561
90436728529 157320909769 224205091009
3180847201 157339948921 311499050641
69742999921 157339948921 244936897921
101287518049 157343122225 213398726401
125571718321 157343122225 189114526129
18570330529 157349468929 296128607329
118854631009 157349468929 195844306849
10754312209 157358989225 303963666241
64478921329 157358989225 250239057121
2468003041 157362162721 312256322401
78225936721 157362162721 236498388721
82392535681 157378030681 232363525681
88284454129 157381204369 226477954609
37036617601 157387551841 277738486081
54961644721 157387551841 259813458961
12319446049 157397073289 302474700529
180821809 157406595025 314632368241
28888781089 157406595025 285924408961
16757043601 157409769001 298062494401
24308239921 157409769001 290511298081
372605809 157416117049 314459628289
49614444049 157416117049 265217790049
109189932721 157438336225 205686739729
117555036769 157438336225 197321635681
2350989169 157447859209 312544729249
27950155489 157447859209 286945562929
14161 157454208025 314908401889
1943134561 157454208025 312965281489
24724732081 157454208025 290183683969
39584683681 157454208025 275323732369
12445410481 157473255241 302501100001
100057709761 157473255241 214888800721
61679212609 157476429889 253273647169
13582270849 157495478449 301408686049
31363347409 157495478449 283627609489
33843857089 157511353129 281178849169
58929019009 157511353129 256093687249
21688747441 157514528161 293340308881
20106956401 157520878321 294934800241
55014171601 157520878321 260027585041
116259858961 157530403801 198800948641
156530218321 157530403801 158530589281
87115293409 157543104889 227970916369
88770031249 157543104889 226316178529
68677015969 157549455625 246421895281
77110069969 157549455625 237988841281
121840789249 157558981969 193277174689
1480633441 157562157481 313643681521
156854810401 157562157481 158269504561
154035055729 157571684209 161108312689
68732584561 157581211225 246429837889
152630081041 157581211225 162532341409
1645681489 157587562729 313529443969
97055302369 157587562729 218119823089
34962642289 157597090225 280231538161
107404986529 157597090225 207789193921
98832898129 157606618009 216380337889
14258031649 157619322169 300980612689
114969143041 157625674441 200282205841
146626960561 157625674441 168624388321
18843876529 157628850625 296413824721
148435284529 157628850625 166822416721
26055447889 157638379369 289221310849
6057975889 157654261249 309250546609
7348089841 157663790761 307979491681
144666883201 157663790761 170660698321
42581560609 157666967329 272752374049
363779329 157676497225 314989215121
4891183969 157676497225 310461810481
30785158849 157676497225 284567835601
43587835729 157676497225 271765158721
49797261409 157676497225 265555733041
63020579521 157676497225 252332414929
119988110449 157676497225 195364884001
145655959201 157676497225 169697035249
48689511649 157682850649 266676189649
30283009 157686027409 315341771809
1080634129 157686027409 314291420689
8761147201 157705088641 306649030081
144271588561 157705088641 171138588721
3848093089 157730505409 311612917729
16289672161 157740037225 299190402289
76000013761 157740037225 239480060689
53597343121 157743214561 261889086001
97613129761 157743214561 217873299361
38746379281 157752746761 276759114241
1065304321 157759101721 314452899121
140768286481 157759101721 174749916961
67617161089 157762279249 247907397409
105629550049 157762279249 209895008449
6399840001 157771812025 309143784049
54047415361 157771812025 261496208689
87114112801 157771812025 228429511249
141513649489 157771812025 174029974561
5537889889 157778167369 310018444849
10296769729 157778167369 305259565009
7323422929 157781345089 308239267249
65141041 157787700625 315510260209
95343235729 157787700625 220232165521
16191799009 157797234169 299402669329
4737706561 157800412081 310863117601
118144125841 157800412081 197456698321
8308504801 157806768001 307305031201
24047015041 157806768001 291566520961
140140168609 157809946009 175479723409
2929082641 157816302121 312703521601
138830014801 157816302121 176802589441
743271169 157825836529 314908401889
112401279169 157825836529 203250393889
3999424081 157838549521 311677674961
73106966689 157844906209 242582845729
9354951841 157848084601 306341217361
84793363249 157876691569 230960019889
11954579569 157883049025 303811518481
27861952561 157883049025 287904145489
67234934209 157883049025 248531163841
96398451361 157883049025 219367646689
17733982561 157886227801 298038473041
79186522801 157886227801 236585932801
3323176609 157892585449 312461994289
137404403761 157895764321 178387124881
10462630369 157905301129 305347971889
23359759921 157911659161 292463558401
34169152801 157911659161 281654165521
111124222609 157930734025 204737245441
116308963681 157930734025 199552504369
123854641 157933913281 315743971921
2134532401 157933913281 313733294161
74895816241 157933913281 240972010321
103863753841 157933913281 212004072721
59657574001 157943451241 256229328481
136042207921 157943451241 179844694561
134976146881 157949810041 180923473201
47771533489 157952989489 268134445489
610238209 157962528025 315314817841
2709098401 157962528025 313215957649
32740369249 157962528025 283184686801
42712902241 157962528025 273212153809
11631406801 157978426225 304325445649
66563484001 157978426225 249393368449
468679201 157981605961 315494532721
5997601 157997505121 315989012641
61574948449 158000685049 254426421649
18246336241 158007045001 297767753761
85469107201 158007045001 230544982801
13734199249 158019765289 302305331329
53087385649 158026125625 262964865601
95188909729 158026125625 220863341521
109851810721 158038846681 206225882641
44858816401 158045207401 271231598401
2157323809 158048387809 313939451809
19238522209 158048387809 296858253409
83640688849 158048387809 232456086769
133329410449 158048387809 182767365169
37915488961 158054748721 278194008481
48488480401 158054748721 267621017041
12861147649 158067470929 303273794209
114482752609 158067470929 201652189249
41358950161 158077012921 274795075681
1464822529 158083374409 314701926289
6967407841 158105640625 309243873409
131978897521 158105640625 184232383729
102107728849 158112002689 214116276529
26524356769 158131089649 289737822529
73797525649 158131089649 242464653649
29727621889 158143814929 286560007969
1667987281 158150177761 314632368241
37990297921 158150177761 278310057601
77600687761 158150177761 238699667761
108584089441 158150177761 207716266081
256992961 158153359225 316049725489
29860185601 158153359225 286446532849
23377492609 158162903809 292948315009
14151719521 158172448681 302193177841
93984551761 158172448681 222360345601
58656480481 158181993841 257707507201
15635251681 158188357441 300741463201
280864081 158197903081 316114942081
56131560241 158197903081 260264245921
65516033521 158197903081 250879772641
129253911361 158197903081 187141894801
3571138081 158201085025 312831031969
9848379121 158201085025 306553790929
91950252289 158207449009 224464645729
112665621649 158210631049 203755640449
20803158289 158226541729 295649925169
46860559729 158226541729 269592523729
33383309521 158229723961 283076138401
129289865761 158229723961 187169582161
20421267409 158248818025 296076368641
83835148849 158248818025 232662487201
920333569 158264730625 315609127681
107321104801 158264730625 209208356449
1241223361 158267913241 315294603121
52134132241 158283826801 264433521361
15502989121 158293375321 301083761521
127362620641 158293375321 189224130001
2687281921 158296558225 313905834529
11472766321 158296558225 305120350129
100361606401 158296558225 216231510049
127951436209 158296558225 188641680241
92785424449 158322022609 223858620769
60142167121 158331572281 256520977441
72705190321 158331572281 243957954241
108347281 158341122241 316573897201
37092063649 158360223025 279628382401
110857700209 158360223025 205862745841
106062902929 158382508729 210702114529
17657360161 158388876361 299120392561
877166689 158401612009 315926057329
81352159729 158401612009 235451064289
5899315249 158407980025 310916644801
6788606449 158407980025 310027353601
22427758081 158420716441 294413674801
31652323921 158420716441 285189108961
64474858561 158420716441 252366574321
76026481441 158420716441 240814951441
90269601601 158427084841 226584568081
16914823249 158430269089 299945714929
47193652081 158439822025 269685991969
125286973681 158439822025 191592670369
43607045329 158446190809 273285336289
4306378129 158455744225 312605110321
8752163809 158455744225 308159324641
77563249 158465297929 316853032609
50909348161 158474851921 266040355681
91591574881 158474851921 225358128961
501446449 158478036649 316454626849
25823525809 158478036649 291132547489
29120398609 158487591025 287854783441
98625518209 158487591025 218349663841
40150942129 158493960769 276836979409
82212372529 158497145689 234781918849
64276953841 158506700641 252736447441
109059118081 158516255881 207973393681
123961030561 158516255881 193071481201
22716216961 158522626201 294329035441
71618858689 158535367225 245451875761
156525470689 158535367225 160545263761
22877089 158544923329 317066969569
40984787809 158544923329 276105058849
51187705009 158544923329 265902141649
154525251409 158544923329 162564595249
575952001 158551294225 316526636449
6596201089 158551294225 310506387361
32605163761 158551294225 284497424689
54752724049 158551294225 262349864401
5374795969 158560850809 311746905649
152531645809 158560850809 164590055809
7941126769 158573593369 309206059969
15087454561 158583150625 302078846689
18387088801 158583150625 298779212449
36826761409 158583150625 280339539841
150544776001 158583150625 166621525249
4277290801 158602266001 312927241201
148564764481 158611824121 168658883761
28685858161 158618196361 288550534561
121738885921 158618196361 195497506801
19800148369 158621382529 297442616689
9409194001 158627754961 307846315921
103561032481 158627754961 213694477441
24112188961 158630941225 293149693489
90403050241 158630941225 226858832209
2383099489 158646873025 314910646561
12157929169 158646873025 305135816881
63440008129 158646873025 253853737921
146591734129 158646873025 170702011921
56673991969 158669178889 260664365809
58722374929 158669178889 258615982849
3304065361 158675552281 314047039201
107270005441 158678739025 210087472609
121321945969 158678739025 196035532081
96899596369 158685112609 220470628849
144625808209 158688299449 172750790689
74464040161 158697860161 242931680161
11000024161 158713795321 306427566481
33635926801 158713795321 283791663841
337714129 158716982449 317096250769
208542481 158723356801 317238171121
68534527681 158723356801 248912185921
142667110369 158736105889 174805101409
1866844849 158742480625 315618116401
70538579281 158742480625 246946381969
19919652769 158752042969 297584433169
80600913409 158752042969 236903172529
102317456641 158755230481 215193004321
785736961 158774356225 316762975489
17077001041 158774356225 300471711409
2455499809 158780731729 315105963649
45059826529 158783919529 272508012529
89219897809 158790295225 228360692641
140715764641 158790295225 176864825809
50248153921 158809423081 267370692241
25130809729 158828552089 292526294449
62816900689 158828552089 254840203489
12713239009 158831740369 304950241729
45912918529 158831740369 271750562209
40131708241 158841305401 277550902561
105490492849 158847682249 212204871649
49585937041 158850870721 268115804401
138771895441 158850870721 178929846001
25856318401 158857247761 291858177121
118032786481 158866813561 199700840641
31834766929 158876379649 285917992369
62411531329 158876379649 255341227969
22063240369 158885946025 295708651681
30579866641 158885946025 287192025409
86940650449 158885946025 230831241601
101078849041 158885946025 216693043009
95183973361 158889134881 222594296401
162588001 158898701641 317634815281
1731974689 158917836025 316103697361
38957680129 158917836025 278877991921
55692696049 158917836025 262142976001
136835627569 158917836025 181000044481
21512382241 158936971561 296361560881
117396002161 158946539761 200497077361
69464400721 158952918721 248441436721
88042164961 158952918721 229863672481
77962133089 158956108249 239950083409
14548460689 158981625625 303414790561
16113001969 158981625625 301850249281
35467812241 158981625625 282495439009
158269504561 158981625625 159693746689
156848473681 158984815441 161121157201
134907086209 158991195169 183075304129
155430697009 158991195169 162551693329
42003361 159000765001 317959526641
6234523681 159000765001 311767006321
116193038641 159000765001 201808491361
154016217601 159000765001 163985312401
7545180769 159013525225 310481869681
57315711649 159013525225 260711338801
79000907041 159013525225 239026143409
152605078609 159013525225 165421971841
5047676209 159019905529 312992134849
